pre frontal cortex,posterior parietal cortex,pfc,prefrontal cortex,posteriorparietal cortex,ppc
5,0,0,61,0,0
0,0,54,11,0,0
0,0,1,0,0,0
1,0,0,2,0,0
0,0,14,4,0,0
0,0,0,21,0,0
3,0,88,21,0,0
1,0,17,0,0,0
0,0,64,22,0,0
0,0,11,3,0,0
0,0,19,27,0,0
1,3,0,31,0,0
0,0,0,1,0,0
0,0,12,5,0,0
1,0,48,35,0,0
0,0,0,1,0,0
1,0,172,16,0,0
0,0,0,5,0,0
2,0,6,5,0,0
2,0,34,10,0,0
0,0,1,34,0,0
0,0,9,8,0,0
1,1,38,16,0,0
0,0,63,24,0,0
1,0,0,11,0,0
2,0,30,7,0,0
0,0,0,0,0,0
0,0,60,14,0,0
1,0,0,2,0,0
0,0,0,2,0,0
0,0,37,11,0,0
1,0,44,10,0,0
0,0,26,1,0,0
0,0,22,9,0,0
1,0,170,9,0,0
0,0,117,8,0,0
0,0,106,16,0,0
0,0,27,18,0,0
0,0,0,5,0,0
0,0,216,0,0,0
0,0,35,0,0,0
0,0,46,0,0,0
1,0,92,3,0,0
0,0,0,6,0,0
3,0,74,16,0,0
1,0,0,43,0,0
0,0,31,7,0,0
0,0,0,12,0,0
0,0,58,32,0,0
0,0,4,10,0,0
0,0,15,5,0,0
0,0,3,4,0,0
0,0,30,6,0,0
0,0,14,11,0,0
0,0,0,0,0,0
1,0,13,6,0,0
0,0,15,4,0,0
0,0,0,0,0,0
0,0,5,9,0,0
2,0,4,34,0,0
1,0,166,43,0,0
0,0,0,21,0,0
0,0,9,4,0,0
0,0,18,12,0,0
0,0,20,7,0,0
0,0,30,0,0,0
0,0,23,7,0,0
0,0,8,3,0,0
0,0,25,7,0,0
0,0,115,11,0,0
0,2,7,12,0,0
0,0,0,14,0,0
0,0,87,27,0,0
0,0,0,0,0,0
0,2,5,4,0,0
2,0,0,10,0,0
0,0,36,13,0,0
0,0,0,5,0,0
0,0,0,0,0,0
0,0,35,4,0,0
0,6,0,23,0,0
0,1,0,1,0,0
0,0,0,2,0,0
0,0,53,16,0,0
0,0,26,7,0,0
0,0,3,0,0,0
0,0,2,3,0,0
0,0,21,4,0,0
0,0,65,17,0,0
0,0,12,12,0,0
0,0,8,1,0,0
0,0,0,0,0,0
0,0,36,17,0,0
0,0,74,55,0,0
0,0,43,31,0,0
1,1,45,18,0,0
0,0,0,0,0,0
0,0,11,0,0,0
6,3,3,103,0,0
0,0,38,0,0,0
0,0,0,4,0,0
0,0,12,7,0,0
0,0,0,1,0,0
0,0,34,0,0,0
0,0,113,8,0,0
0,0,0,2,0,0
0,0,0,10,0,0
0,0,7,7,0,0
0,0,46,8,0,0
1,0,0,13,0,0
0,0,3,14,0,0
0,0,4,4,0,0
0,0,63,9,0,0
0,0,15,13,0,0
1,0,129,23,0,0
0,0,33,0,0,0
0,0,0,26,0,0
0,0,1,0,0,0
0,1,0,14,0,0
0,0,34,4,0,0
0,0,22,0,0,0
0,0,11,5,0,0
0,0,26,11,0,0
0,0,16,4,0,0
0,0,30,9,0,0
0,0,1,6,0,0
0,0,13,9,0,0
0,0,0,0,0,0
0,0,15,0,0,0
1,0,21,11,0,0
0,0,24,7,0,0
2,0,76,14,0,0
0,0,27,7,0,0
1,3,77,11,0,0
0,0,52,54,0,0
0,0,28,3,0,0
0,0,35,3,0,0
0,0,59,13,0,0
0,0,25,0,0,0
0,0,49,17,0,0
0,0,7,2,0,0
0,0,0,0,0,0
0,0,40,15,0,0
0,0,32,9,0,0
1,1,7,8,0,0
0,0,26,8,0,0
0,0,29,2,0,0
0,0,61,10,0,0
0,0,13,4,0,0
0,0,189,0,0,0
0,0,0,7,0,0
0,0,51,18,0,0
0,2,0,1,0,0
0,0,0,1,0,0
1,0,0,14,0,0
0,0,0,10,0,0
0,0,35,21,0,0
0,0,0,7,0,0
0,0,6,24,0,0
0,1,57,11,0,0
0,5,0,8,0,0
0,0,12,11,0,0
0,0,76,11,0,0
0,0,43,0,0,0
0,0,0,2,0,0
0,0,0,7,0,0
1,0,23,9,0,0
0,0,20,2,0,0
0,0,57,20,0,0
0,0,10,0,0,0
0,0,0,43,0,0
0,0,0,0,0,0
0,1,20,6,0,0
0,0,0,0,0,0
0,0,2,1,0,0
0,0,1,10,0,0
0,0,19,7,0,0
0,0,44,9,0,0
0,0,0,4,0,0
0,1,26,9,0,0
0,0,8,7,0,0
0,0,0,2,0,0
0,0,25,13,0,0
0,0,7,5,0,0
1,0,0,9,0,0
0,0,30,5,0,0
0,3,0,22,0,0
0,0,0,2,0,0
3,0,0,40,0,0
0,0,9,4,0,0
0,5,82,8,0,7
0,0,85,11,0,0
0,0,7,0,0,0
0,0,26,12,0,0
0,0,0,5,0,0
0,2,0,15,0,0
0,0,37,5,0,0
0,0,7,0,0,0
0,0,3,3,0,0
0,0,0,3,0,0
0,0,0,17,0,0
1,0,6,5,0,0
0,0,17,7,0,0
0,0,10,5,0,0
0,0,61,0,0,0
0,0,3,1,0,0
0,0,16,0,0,0
0,0,33,8,0,0
0,0,3,2,0,0
1,0,62,9,0,0
2,2,0,13,0,0
0,1,28,5,0,19
0,0,2,5,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,0,38,0,0,0
2,0,0,10,0,0
0,0,95,8,0,0
1,0,51,9,0,0
0,0,4,1,0,0
3,0,1,14,0,0
0,0,0,0,0,0
0,0,12,4,0,0
4,0,169,4,0,0
0,0,0,6,0,0
0,0,0,2,0,0
0,0,8,0,0,0
0,0,63,3,0,0
0,0,15,5,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,15,7,0,0
0,0,2,19,0,0
0,0,20,5,0,0
0,0,0,3,0,0
0,0,6,2,0,0
2,0,128,12,0,0
0,0,31,9,0,0
0,0,7,0,0,0
0,7,54,9,0,59
0,0,3,2,0,0
0,0,6,0,0,0
3,0,49,19,0,0
0,0,28,17,0,0
0,1,0,1,0,1
0,0,3,0,0,0
0,0,20,7,0,0
8,0,2,87,0,0
0,0,6,15,0,0
2,0,0,18,0,0
0,0,109,12,0,0
0,0,0,1,0,0
1,0,49,15,0,0
0,0,5,8,0,0
0,0,46,0,0,0
0,0,28,0,0,0
0,0,0,2,0,0
0,0,26,0,0,1
0,4,15,5,0,0
0,0,18,4,0,0
0,0,8,0,0,0
0,0,15,4,0,0
0,0,20,15,0,0
0,0,37,6,0,0
0,0,61,0,0,0
0,0,0,3,0,0
0,0,46,7,0,0
0,0,33,0,0,0
0,0,20,10,0,0
0,0,48,12,0,0
1,0,15,2,0,0
0,0,6,1,0,0
0,0,0,9,0,0
0,0,19,7,0,0
0,0,22,15,0,0
0,0,25,0,0,0
0,0,14,0,0,0
0,0,77,22,0,0
1,4,50,4,0,48
1,0,31,29,0,0
0,0,62,0,0,0
0,0,172,32,0,0
1,0,11,4,0,0
0,0,0,0,0,0
0,2,45,8,0,7
0,0,19,0,0,0
0,1,9,4,0,0
0,0,24,0,0,0
0,0,16,0,0,0
0,0,12,6,0,0
0,0,20,0,0,0
0,0,13,19,0,0
0,0,48,12,0,0
1,0,15,2,0,0
0,0,6,1,0,0
0,0,0,9,0,0
0,0,19,7,0,0
0,0,22,15,0,0
0,0,25,0,0,0
0,0,14,0,0,0
0,0,77,22,0,0
1,4,50,4,0,48
1,0,31,29,0,0
0,0,62,0,0,0
0,0,172,32,0,0
1,0,11,4,0,0
0,0,0,0,0,0
0,2,45,8,0,7
0,0,19,0,0,0
0,1,9,4,0,0
0,0,24,0,0,0
0,0,16,0,0,0
0,0,12,6,0,0
0,0,20,0,0,0
0,0,13,19,0,0
0,0,0,46,0,0
0,0,0,1,0,0
0,1,111,3,0,0
1,0,0,4,0,0
0,0,4,2,0,0
0,0,31,32,0,0
0,0,22,8,0,0
0,0,0,2,0,0
0,2,23,27,0,3
0,0,1,6,0,0
1,0,49,19,0,0
0,0,40,0,0,0
0,0,0,15,0,0
1,0,11,22,0,0
0,0,21,7,0,0
0,0,16,5,0,0
0,0,20,18,0,0
0,0,12,0,0,0
0,0,7,7,0,0
0,0,62,0,0,0
2,14,56,19,0,0
1,0,0,6,0,0
0,0,124,0,0,0
1,0,12,7,0,0
1,0,0,14,0,0
0,0,12,3,0,0
0,0,18,4,0,0
0,0,0,5,0,0
3,0,91,18,0,0
0,0,43,10,0,0
0,0,0,5,0,0
0,0,49,6,0,0
2,0,33,7,0,0
0,0,54,16,0,0
0,0,0,13,0,0
0,0,38,6,0,0
1,1,21,17,0,0
0,0,0,13,0,0
0,0,23,0,0,0
0,0,15,7,0,0
1,8,14,11,0,10
0,0,0,0,0,0
0,0,48,0,0,0
0,0,73,0,0,0
0,0,24,0,0,0
0,0,9,16,0,0
0,0,38,13,0,0
0,1,19,7,0,0
1,0,64,10,0,0
0,0,19,13,0,0
0,0,101,12,0,0
1,0,0,23,0,0
0,0,15,5,0,0
0,0,16,7,0,0
0,0,8,0,0,0
1,0,13,11,0,0
0,0,18,3,0,0
1,0,9,7,0,0
1,0,84,15,0,0
0,0,11,8,0,0
0,1,9,11,0,0
0,0,37,6,0,0
0,0,79,7,0,0
0,0,38,0,0,0
0,0,0,11,0,0
0,0,12,0,0,0
0,0,0,0,0,0
0,0,0,4,0,0
0,4,571,93,0,0
0,0,40,4,0,0
0,0,33,33,0,0
2,0,70,20,0,0
0,0,57,0,0,0
0,0,3,0,0,0
0,0,0,14,0,0
0,0,83,39,0,0
0,0,71,17,0,0
1,3,6,11,0,4
0,0,17,0,0,0
0,0,52,9,0,0
0,0,53,0,0,0
0,0,34,10,0,0
2,0,1,3,0,0
0,0,35,0,0,0
0,0,38,0,0,0
0,0,3,12,0,0
0,0,0,7,0,0
1,0,0,51,0,0
0,0,38,0,0,1
1,1,9,9,0,2
0,0,5,6,0,0
0,0,8,0,0,0
0,0,6,0,0,0
0,0,7,1,0,0
1,0,0,12,0,0
0,0,27,23,0,0
0,0,17,8,0,0
0,0,0,4,0,0
0,6,38,12,0,28
0,0,51,11,0,0
0,0,11,0,0,0
0,0,38,0,0,0
0,0,23,9,0,0
1,0,15,2,0,0
2,0,60,15,0,0
1,0,44,12,0,0
0,0,0,1,0,0
0,0,3,0,0,0
1,0,6,14,0,0
0,0,29,0,0,0
0,0,0,7,0,1
0,0,0,35,0,0
1,0,0,44,0,0
0,0,0,1,0,0
0,0,66,17,0,0
0,0,50,14,0,0
0,0,0,0,0,0
0,0,16,2,0,0
0,0,109,50,0,0
0,1,22,30,0,0
2,0,0,12,0,0
0,0,7,9,0,0
0,0,69,0,0,0
0,6,0,4,0,0
0,2,56,10,0,0
0,0,89,10,0,0
2,0,0,20,0,0
0,0,41,0,0,0
0,0,7,0,0,0
0,0,24,10,0,0
9,0,0,95,0,0
0,0,0,0,0,0
0,0,0,2,0,0
3,0,117,18,0,0
0,0,4,0,0,0
0,4,16,5,0,0
2,0,56,8,0,0
0,0,0,7,0,0
0,0,85,0,0,0
0,1,0,2,0,0
0,0,143,31,0,0
0,0,0,4,0,0
1,0,1,5,0,0
0,0,5,5,0,0
0,0,0,3,0,0
0,0,8,3,0,0
4,0,0,27,0,0
0,3,17,14,0,0
0,0,20,0,0,0
1,0,49,11,0,0
0,0,5,0,0,0
0,0,7,4,0,0
1,0,16,3,0,0
0,0,44,0,0,0
0,0,39,15,0,0
0,0,3,1,0,0
0,0,4,8,0,0
0,0,13,5,0,0
1,0,30,9,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,112,0,0,0
0,0,44,7,0,0
0,0,38,15,0,0
0,0,53,4,0,0
1,0,9,13,0,0
0,0,1,2,0,0
0,3,23,10,0,16
1,0,22,19,0,0
1,0,7,7,0,0
0,0,117,18,0,0
0,0,28,8,0,0
0,0,77,0,0,0
0,0,10,0,0,0
0,0,0,4,0,0
0,0,72,4,0,0
0,0,4,3,0,0
0,0,67,17,0,0
0,0,0,5,0,0
0,0,2,3,0,0
0,0,0,12,0,0
0,0,42,17,0,0
0,0,5,11,0,0
0,0,31,14,0,0
0,0,0,4,0,0
0,0,388,34,0,0
0,0,0,5,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,25,11,0,0
0,0,21,13,0,0
0,0,16,5,0,0
0,0,8,0,0,0
0,0,5,5,0,0
0,0,0,9,0,0
2,0,72,14,0,0
0,0,28,0,0,0
0,0,19,13,0,0
0,0,34,13,0,0
0,0,0,13,0,0
0,0,4,0,0,0
0,0,0,1,0,0
0,0,69,15,0,0
0,0,33,0,0,0
0,4,8,5,0,3
0,25,1,5,0,0
0,1,20,54,0,0
0,0,39,10,0,0
0,0,36,6,0,0
1,0,7,14,0,0
0,0,32,3,0,0
0,1,53,10,0,0
0,0,0,5,0,1
0,0,0,0,0,0
0,0,49,0,0,0
0,0,0,2,0,0
0,0,336,14,0,0
0,0,25,7,0,0
0,0,15,4,0,0
0,0,8,0,0,0
0,0,8,2,0,0
0,0,26,11,0,0
0,0,88,9,0,0
0,1,50,8,0,0
0,0,0,3,0,0
0,0,32,0,0,0
0,0,0,3,0,0
0,0,19,4,0,0
0,3,70,15,0,0
0,0,32,0,0,0
0,0,14,2,0,0
0,0,46,6,0,0
0,0,3,0,0,0
0,1,66,5,0,0
0,0,10,10,0,0
0,3,40,17,0,5
0,0,11,13,0,0
0,0,105,0,0,0
1,0,85,10,0,0
0,0,9,5,0,0
0,0,22,9,0,0
0,0,2,8,0,0
0,0,13,5,0,0
0,0,52,8,0,0
0,0,61,0,0,0
0,2,1,36,0,0
0,0,23,19,0,0
0,0,17,7,0,0
0,0,7,0,0,0
1,0,0,23,0,0
0,0,2,0,0,0
0,0,0,8,0,0
1,0,2,18,0,0
2,0,1,19,0,0
3,0,0,27,0,0
0,0,33,0,0,0
0,0,27,23,0,0
0,0,0,25,0,0
0,0,5,9,0,0
2,0,0,46,0,0
0,0,0,0,0,0
0,2,0,1,0,0
0,1,19,22,0,0
0,5,38,21,0,7
0,0,28,5,0,0
0,0,45,7,0,0
0,0,0,2,0,0
1,0,0,21,0,0
0,0,24,0,0,0
0,0,9,5,0,0
0,0,30,0,0,0
0,0,58,10,0,0
0,0,22,10,0,0
0,1,109,28,0,0
0,0,42,0,0,0
0,0,133,9,0,0
0,0,11,0,0,0
0,0,45,9,0,0
0,0,0,14,0,0
1,0,59,12,0,0
0,0,8,0,0,0
1,0,0,29,0,0
0,1,1,5,0,0
0,0,0,2,0,0
0,0,14,10,0,0
1,0,20,6,0,0
0,0,3,2,0,0
0,0,83,0,0,0
2,0,5,25,0,0
3,0,0,11,0,0
0,0,8,0,0,0
0,0,84,5,0,0
0,0,0,0,0,0
0,0,17,11,0,0
0,0,27,13,0,0
2,0,71,18,0,0
0,0,1,0,0,0
0,0,11,4,0,0
3,0,26,6,0,0
0,0,0,2,0,0
0,5,0,7,0,0
1,0,86,12,0,0
0,0,4,0,0,0
0,0,80,8,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,17,4,0,0
1,0,0,0,0,0
0,0,22,13,0,1
0,0,83,12,0,0
0,0,41,7,0,0
0,0,56,24,0,0
0,3,0,4,0,0
0,0,48,0,0,0
0,0,12,9,0,0
1,0,22,4,0,0
0,0,11,0,0,0
0,0,0,0,0,0
0,1,326,71,0,0
0,0,70,10,0,0
0,0,8,8,0,0
0,0,16,0,0,0
0,1,53,6,0,0
0,0,52,0,0,0
0,3,14,5,0,1
0,0,0,0,0,0
0,0,17,4,0,0
0,0,19,0,0,0
0,0,33,5,0,0
1,0,6,24,0,0
0,0,15,6,0,0
2,0,47,40,0,0
0,0,24,3,0,0
0,3,10,29,0,0
4,1,87,16,0,0
2,0,31,11,0,0
0,0,38,0,0,0
0,0,0,37,0,0
1,1,0,7,0,0
0,0,13,0,0,0
0,0,24,0,0,0
0,0,96,30,0,0
0,0,33,0,0,0
0,0,10,5,0,0
0,0,23,0,0,0
0,0,5,17,0,0
2,0,0,17,0,0
0,0,0,1,0,0
2,0,32,5,0,0
0,0,34,0,0,0
0,0,25,5,0,0
1,0,0,36,0,0
1,0,21,6,0,0
1,0,5,5,0,0
0,0,0,4,0,0
0,0,15,0,0,0
1,0,2,0,0,0
0,0,13,0,0,0
0,0,4,2,0,0
0,0,118,8,0,0
0,0,7,3,0,0
0,0,55,0,0,0
0,0,57,0,0,0
0,0,0,0,0,0
0,0,40,0,0,0
0,0,13,0,0,0
0,0,7,4,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,12,0,0,0
0,0,0,1,0,0
0,0,108,25,0,0
0,0,10,29,0,0
0,0,9,0,0,0
0,0,20,0,0,0
0,0,15,14,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,44,0,0,0
0,0,0,0,0,0
1,0,0,7,0,0
0,0,6,2,0,0
1,0,2,15,0,0
0,0,0,1,0,0
0,0,55,9,0,0
0,0,0,4,0,0
0,0,46,0,0,0
1,0,45,40,0,0
0,0,85,35,0,0
0,0,0,1,0,0
0,0,23,0,0,0
0,0,67,21,0,0
0,0,81,0,0,0
0,0,43,6,0,0
1,0,0,19,0,0
0,0,85,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,60,0,0,0
0,0,14,0,0,0
0,0,33,0,0,0
0,0,3,0,0,0
0,0,35,6,0,0
0,0,0,2,0,0
0,0,40,9,0,0
0,0,10,3,0,0
0,0,2,0,0,0
0,0,0,0,0,0
0,1,7,4,0,0
0,0,23,0,0,0
0,0,43,30,0,0
0,0,0,1,0,0
0,1,178,45,0,0
0,0,0,9,0,0
0,0,1,17,0,0
2,0,72,24,0,0
1,0,41,7,0,0
1,0,0,8,0,0
0,0,37,0,0,0
0,0,15,2,0,0
0,0,0,16,0,0
0,0,13,1,0,0
0,0,0,8,0,0
0,0,85,41,0,0
0,0,41,0,0,0
0,9,0,12,0,3
1,0,33,8,0,6
0,0,1,1,0,0
0,0,17,5,0,0
0,2,0,12,0,0
0,0,37,0,0,0
0,0,0,8,0,0
1,0,22,5,0,0
0,0,25,0,0,0
0,0,67,16,0,0
0,0,52,0,0,0
0,0,4,0,0,0
0,0,264,0,0,0
0,2,5,1,0,3
0,0,66,12,0,0
0,0,58,26,0,0
0,0,80,0,0,0
0,0,12,5,0,0
1,0,1,4,0,0
0,0,39,0,0,0
1,0,0,9,0,0
0,0,15,7,0,0
0,0,0,0,0,0
0,0,13,4,0,0
0,4,11,4,0,0
1,0,41,18,0,0
0,0,43,5,0,0
0,0,0,35,0,0
0,0,0,0,0,0
0,0,28,5,0,0
0,0,43,6,0,0
0,0,17,10,0,0
0,0,20,0,0,0
0,0,53,15,0,0
0,0,1,21,0,0
3,0,26,8,0,0
0,0,9,1,0,0
0,0,49,4,0,0
0,0,41,8,0,0
0,0,54,0,0,0
0,0,0,0,0,0
0,0,62,21,0,0
0,0,12,8,0,0
1,1,45,18,0,0
2,0,0,2,0,0
0,0,49,6,0,0
0,0,0,0,0,0
0,0,13,0,0,0
0,0,16,0,0,0
0,0,117,20,0,0
2,0,0,11,0,0
0,1,23,7,0,6
0,0,0,23,0,0
2,0,25,26,0,0
0,0,0,1,0,0
1,0,0,20,0,0
1,2,39,5,0,0
1,0,65,14,0,0
0,0,135,79,0,0
0,0,60,29,0,0
0,0,0,3,0,0
0,1,6,7,0,0
1,0,70,14,0,0
0,0,21,0,0,0
0,2,42,18,0,0
1,3,11,10,0,0
0,0,26,0,0,0
2,0,66,22,0,0
0,0,198,14,0,0
1,0,46,5,0,0
0,1,38,1,0,0
0,0,9,4,0,0
0,0,18,10,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,9,8,0,0
0,0,8,12,0,0
2,0,0,6,0,0
2,0,18,17,0,0
2,0,0,30,0,0
1,0,0,16,0,0
0,1,13,11,0,0
0,1,96,16,0,0
0,0,0,0,0,0
0,0,8,13,0,0
0,0,53,4,0,0
0,2,0,19,0,0
1,0,0,11,0,0
0,0,13,4,0,0
0,0,11,0,0,0
2,0,4,48,0,0
0,1,4,7,0,0
0,0,24,4,0,0
0,0,32,6,0,0
0,0,0,18,0,0
0,0,16,0,0,0
0,0,13,4,0,0
0,0,0,8,0,0
0,4,105,7,0,113
0,0,0,6,0,0
0,0,0,12,0,0
0,0,10,5,0,0
0,2,32,6,0,12
0,0,21,0,0,0
1,0,1,13,0,0
0,0,23,3,0,0
0,0,3,0,0,0
0,0,16,2,0,0
0,0,12,17,0,0
0,0,2,3,0,0
0,0,0,0,0,0
0,2,73,13,0,38
0,0,14,0,0,0
1,0,40,2,0,0
1,0,5,2,0,0
1,0,28,12,0,0
0,0,40,6,0,0
0,0,0,2,0,0
0,0,55,0,0,0
0,1,3,6,0,0
0,0,4,0,0,0
0,1,0,31,0,0
0,0,55,0,0,0
0,0,15,14,0,0
0,0,42,15,0,0
0,0,0,0,0,0
0,0,51,8,0,0
2,0,16,22,0,0
0,0,92,22,0,0
0,0,20,18,0,0
0,0,0,2,0,0
0,0,38,18,0,0
0,0,12,3,0,0
0,0,0,8,0,0
2,1,43,7,0,1
0,0,4,23,0,0
0,0,5,4,0,0
0,0,29,0,0,0
0,0,17,13,0,0
0,0,6,1,0,0
1,0,0,2,0,0
1,0,8,49,0,0
0,0,19,5,0,0
0,0,17,21,0,0
0,0,1,0,0,0
0,0,61,0,0,0
0,0,45,3,0,0
0,0,0,16,0,0
0,0,0,1,0,0
0,2,29,8,0,4
0,0,72,8,0,0
0,0,7,3,0,0
0,0,0,6,0,0
0,0,0,10,0,0
0,0,18,0,0,0
0,0,1,0,0,0
0,0,13,4,0,0
0,0,0,0,0,0
0,0,2,3,0,0
0,0,17,6,0,0
1,0,20,9,0,0
0,0,5,3,0,0
0,0,51,7,0,0
0,0,8,0,0,0
0,0,18,0,0,0
0,0,20,11,0,0
0,0,14,4,0,0
0,0,0,1,0,0
0,0,119,12,0,0
1,0,51,18,0,0
0,0,1,0,0,0
0,0,0,1,0,0
0,0,0,9,0,0
0,0,3,0,0,0
0,0,13,9,0,0
0,0,45,14,0,0
0,0,52,10,0,0
2,3,0,40,0,0
1,0,0,1,0,0
0,0,41,0,0,0
0,0,10,5,0,0
0,0,0,0,0,0
0,0,54,13,0,0
2,4,2,63,0,0
0,0,0,16,0,0
0,0,0,23,0,0
1,0,82,12,0,0
0,0,41,15,0,0
0,0,52,0,0,0
1,0,23,8,0,0
2,0,38,30,0,0
0,0,56,0,0,0
0,0,64,17,0,0
0,0,5,3,0,0
0,0,36,13,0,0
0,0,42,6,0,0
1,0,0,6,0,0
0,0,28,0,0,0
0,0,15,11,0,0
0,0,14,4,0,0
1,0,38,2,0,0
0,0,10,6,0,0
0,0,51,13,0,0
0,0,0,13,0,0
0,0,99,35,0,0
0,0,64,8,0,0
0,0,0,4,0,0
2,0,3,0,0,0
0,0,14,7,0,0
2,0,105,8,0,0
0,0,19,9,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,17,0,0,0
0,0,2,107,0,0
0,0,39,9,0,0
0,0,53,0,0,0
0,0,18,6,0,0
2,0,0,36,0,0
0,0,59,10,0,0
0,3,6,4,0,16
0,0,38,12,0,0
0,0,37,14,0,0
0,0,98,12,0,0
0,0,1,0,0,0
0,0,30,10,0,0
0,0,70,82,0,0
0,0,23,0,0,0
0,0,77,6,0,0
0,0,178,5,0,0
0,0,37,10,0,0
0,0,123,0,0,0
0,0,7,1,0,0
0,0,61,0,0,0
0,0,0,4,0,0
0,0,92,22,0,0
0,0,126,20,0,0
0,0,22,2,0,0
0,0,78,7,0,0
0,0,176,0,0,0
0,0,6,4,0,0
0,0,42,10,0,0
0,0,3,3,0,0
0,0,49,8,0,0
0,0,10,15,0,0
0,0,2,0,0,0
0,0,12,13,0,0
2,0,0,71,0,0
0,0,39,15,0,0
2,1,5,8,0,0
0,0,6,8,0,0
2,0,53,34,0,0
0,0,73,0,0,0
0,0,16,12,0,0
1,0,55,12,0,0
0,0,7,3,0,0
0,0,30,7,0,0
3,1,101,29,0,0
0,0,24,0,0,0
0,1,16,5,0,0
0,0,19,12,0,0
0,1,96,22,0,0
0,0,5,0,0,0
0,2,46,17,0,0
0,0,29,10,0,0
0,0,8,2,0,0
0,0,51,15,0,0
0,0,47,0,0,0
0,0,38,3,0,0
0,0,13,6,0,0
0,0,0,2,0,0
1,0,51,16,0,0
0,0,0,0,0,0
0,0,11,1,0,0
0,1,17,8,0,0
0,0,0,7,0,0
0,0,39,7,0,0
0,0,0,42,0,0
0,0,8,1,0,0
0,0,33,12,0,0
0,0,8,0,0,0
0,0,20,3,0,0
0,0,28,0,0,0
0,0,244,82,0,0
0,1,0,11,0,0
0,0,19,0,0,0
0,0,26,0,0,0
0,0,8,7,0,0
1,37,0,36,0,0
0,0,18,7,0,0
0,1,89,14,0,0
0,0,27,0,0,0
0,0,0,0,0,0
1,0,33,13,0,0
0,0,7,4,0,0
0,0,3,9,0,0
0,0,68,7,0,0
0,0,8,0,0,0
0,0,37,4,0,0
1,0,13,8,0,0
1,0,57,13,0,0
0,0,0,5,0,0
0,0,8,0,0,0
0,0,28,10,0,0
0,0,17,3,0,0
0,0,0,0,0,0
0,0,6,0,0,0
0,0,18,5,0,0
0,0,6,0,0,0
1,0,0,17,0,0
0,0,51,18,0,0
0,0,17,0,0,0
0,0,70,12,0,0
3,0,47,18,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,29,15,0,0
0,0,4,3,0,0
0,0,6,5,0,0
1,0,8,10,0,0
0,0,22,24,0,0
0,0,7,0,0,0
0,0,1,27,0,0
0,0,18,0,0,0
0,0,0,1,0,0
0,0,24,9,0,0
0,1,65,15,0,0
2,2,90,41,0,0
0,0,38,23,0,0
0,0,55,0,0,0
0,0,8,0,0,0
2,0,2,9,0,0
1,0,2,21,0,0
0,0,6,5,0,0
0,0,40,0,0,0
0,0,59,0,0,0
0,0,26,3,0,0
0,0,3,1,0,0
0,0,0,1,0,0
1,0,46,23,0,0
2,0,28,5,0,0
0,0,47,14,0,0
0,0,0,1,0,0
0,0,17,4,0,0
1,0,0,27,0,0
0,0,36,0,0,0
0,0,30,0,0,0
0,0,16,14,0,0
0,0,0,35,0,0
0,0,64,0,0,0
0,1,225,24,0,0
0,0,0,1,0,0
3,0,146,27,0,0
0,1,3,2,0,0
0,0,0,0,0,0
0,0,47,9,0,0
0,0,5,9,0,0
0,0,70,11,0,0
0,0,18,40,0,0
0,0,13,0,0,0
1,14,37,41,0,34
0,0,12,4,0,0
0,0,63,51,0,0
0,0,21,0,0,0
0,0,11,0,0,0
0,0,40,31,0,0
1,1,22,10,0,3
3,0,0,19,0,0
0,0,44,15,0,0
1,0,0,2,0,0
0,0,39,7,0,0
0,0,79,22,0,0
0,0,19,17,0,0
0,0,0,5,0,0
0,0,9,0,0,0
1,0,0,12,0,0
0,0,8,0,0,0
0,0,34,9,0,0
1,0,3,17,0,0
0,0,21,20,0,0
0,0,0,23,0,0
2,0,10,29,0,0
0,0,0,1,0,0
0,0,22,20,0,0
0,0,52,8,0,0
0,0,0,54,0,0
0,0,18,17,0,0
0,0,0,4,0,0
0,0,19,6,0,0
0,0,32,5,0,0
1,0,61,23,0,0
0,0,0,3,0,0
0,0,1,19,0,0
2,0,19,21,0,0
0,0,3,6,0,0
0,0,66,12,0,0
0,0,17,0,0,0
0,0,0,2,0,0
0,0,0,36,0,0
0,1,125,20,0,0
2,0,59,6,0,0
0,1,58,25,0,0
1,0,169,8,0,0
0,0,22,0,0,0
0,0,5,2,0,0
0,0,53,7,0,0
0,7,40,12,0,0
0,0,7,42,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,0,20,4,0,0
0,0,0,1,0,0
0,0,21,0,0,0
0,0,17,1,0,0
0,0,0,7,0,0
0,0,11,3,0,0
0,0,22,0,0,0
0,0,24,13,0,0
2,2,36,18,0,0
0,0,3,0,0,0
0,0,6,2,0,0
0,0,5,3,0,0
